id,base_month_income,base_car_km,base_loan_rate,base_loan_monthrepay,base_car_years,base_ages,br_scoreafautofin,ir_id_x_cell_cnt,ir_m12_id_x_home_addr_cnt,ir_allmatch_days,als_m12_id_tot_mons,als_m12_id_max_monnum,als_m12_id_nbank_oth_orgnum,als_m12_id_nbank_allnum,als_lst_cell_bank_inteday,als_m12_id_nbank_tot_mons,als_m12_id_nbank_max_monnum,als_m12_id_rel_allnum,als_m12_id_nbank_cons_orgnum,als_m12_cell_bank_tra_allnum,als_m12_cell_nbank_cf_allnum,als_m12_id_nbank_finlea_allnum,als_m12_cell_af_allnum,als_m12_cell_pdl_allnum,als_m6_id_nbank_allnum,als_m6_id_max_monnum,als_m6_id_nbank_oth_orgnum,als_m6_id_nbank_tot_mons,als_m6_id_nbank_max_monnum,als_m3_id_nbank_allnum,als_m3_id_max_monnum,als_m3_id_nbank_oth_orgnum,als_m3_id_nbank_tot_mons,als_m3_id_nbank_max_monnum,als_d15_id_nbank_oth_allnum,fico_result,fico_app_cnt,base_is_guarantee,base_nation,base_is_local,base_has_rebuy,base_sex,zx_result,zx_is_baihu,zx_is_current_ovd,zx_is_credictcard_current_ovd,zx_is_lian3_lei6,loan_is_black,base_has_driverlicensce,zx_account_status,fraud_flag
i+w2gDrj1KmpTBwRE4/aw07Jxn1aTNJlAwTEwXGRaPs=,5,6,3,5,5,3,-1,3,2,4,5,2,2,4,2,5,2,-1,2,-1,-1,-1,-1,-1,3,2,2,3,2,3,2,2,3,2,-1,3,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
LVui2nud/KGRHq2SndbTi8s9rfYBAFowKVRBt1ZKN8k=,3,1,1,3,2,2,6,3,3,3,6,3,4,6,3,6,3,4,4,2,4,-1,-1,3,5,3,3,4,3,3,3,2,2,3,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
lxcRZrxenke+q9R5f1fBgmoRnACCwcU+VF3VwCeV3pQ=,5,4,1,5,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
c2pEfyEPNiTdcuPqiiuQ7FMnPbuguH/vGszadhblZIo=,2,2,3,2,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
lxOSVQAxH8MaaTZfCrK5dz21QEH64543A9U/2/b9x6A=,3,2,3,2,4,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
gDIAPkOxjpo9K50Z8Vs1tVLMPbHuKJxDQQr4L2GIklI=,1,6,3,5,5,1,6,4,2,3,6,5,5,7,2,6,5,-1,4,-1,3,-1,-1,3,7,5,4,4,5,6,5,3,3,5,2,5,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
m2D6W5e/P+5hDqZ61lq9kTv/V5UdKq5QqfKb5458DwA=,2,4,2,4,5,2,5,2,3,3,5,4,2,4,2,5,2,4,2,3,3,-1,-1,-1,5,4,2,4,2,4,4,2,4,2,-1,4,2,1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
m2idada5v5cjZYmTF1SV09sR2wFaYcSvAv1UmKINXiI=,3,1,3,3,5,2,3,2,2,7,2,2,2,2,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
R+qMqU9NAI95Tr+F/lFV4LCDC0U18L/PGRAM+YpMFWU=,3,6,3,5,5,3,-1,2,2,3,4,2,-1,4,3,4,2,-1,2,-1,4,-1,-1,3,3,2,-1,3,2,2,2,-1,2,2,-1,6,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
m8j1fM2u0fjdif0VH58maoKk+RgpxZ5CquL6pjPLrHo=,2,2,2,3,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
MuwvnTHaBTkFMoE7jFOMkxysw6on1cuvx0QJBT11vl8=,4,6,3,5,5,1,-1,4,2,2,5,6,3,7,2,5,5,4,3,2,4,2,3,3,7,6,3,4,5,7,6,3,3,5,4,4,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
p7jn75jYBmPYCyLBIAJJEL0ZvuRySPubS9lBbijN3Rw=,3,6,3,5,5,5,-1,3,4,3,6,6,4,7,3,5,6,4,4,4,4,-1,-1,3,7,6,4,4,6,6,4,2,3,4,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
m8RruBia1jCwpn+++6GTi35Nn1EJ6amBVKpc2IIDtNQ=,1,2,2,4,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1,1,1,1,1,1,-1,-1,-1,-1,2,-1,0
SyhPlHmX9Bp6SmWF6NmOHRZs7ia+n0MvFCip34BzLTE=,3,4,1,4,5,5,5,2,2,3,5,2,-1,2,3,2,2,4,2,3,-1,-1,-1,-1,2,2,-1,2,2,2,2,-1,2,2,-1,8,2,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0
Ma/TSPLhZWwjIMHzPA5UtPvnM28JE2PLStMHDGmnT+0=,2,4,1,3,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
maIcY5yQvBpVdBpto+imfgrYOZuUCqXE+3wvlISLJ3M=,1,4,3,1,4,2,5,2,2,2,3,4,3,4,2,3,3,2,3,2,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,7,2,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,0
sdGzLxUerBjSloDgmTb1Q70ZvuRySPubS9lBbijN3Rw=,2,6,3,5,5,1,-1,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
mawjkHfDPgzSjSck/+j9PfcoIy+fE4v9l9vuyqq4Ajc=,2,2,3,2,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,2,-1,0
/vGR6lp3cckJsEkfP9Y59Zhr10iz5SPSUoarz+IYnkM=,3,4,1,3,5,1,6,3,2,5,4,2,2,4,4,4,2,2,-1,-1,-1,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
MBinVokPtKUU7BO+lenmbr89dQ02rHDgWUf88rQzGOc=,4,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
MBzxP7+TbPy7YgBrlne/x2/Rh47ATNWAD/EcAZrSs2c=,3,2,2,4,2,2,5,2,2,2,4,3,-1,4,2,4,3,-1,2,-1,4,-1,-1,3,4,3,-1,3,3,3,3,-1,2,3,-1,8,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
5feBxBV/R8x7kawlVZDLVeSZtQpg1b1vMDh/981lA9M=,4,6,1,4,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
M+18Cclh/hwmFM7blOpG8/n9LpUeHz10ytfCjbyFfZA=,6,4,1,5,4,4,3,2,2,7,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Mc9g8EafST44BJRnJVZ8ieNjWj9G5I5zLX4ZMDVChjs=,3,2,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
m6gcIoIs9SHajEo+GOgbj5mjzZA95XvvmZ/hsQYKslw=,4,4,1,1,5,5,-1,3,4,3,3,2,-1,2,4,2,2,2,2,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Hh80PG++d/RW0P4yQUpMTjv/V5UdKq5QqfKb5458DwA=,2,4,2,1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
mFsMkrEU6HYrldnhJj+osb0ZvuRySPubS9lBbijN3Rw=,3,4,2,5,3,4,5,4,2,3,6,3,2,7,2,6,3,4,2,-1,4,-1,-1,4,7,3,2,4,3,6,3,2,4,3,-1,4,2,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
mg3q7emAuPt5yq8ymM47to8QFBJYTvvJPr9aRl8VZ2w=,3,2,2,1,4,2,3,2,2,6,2,4,3,4,5,2,4,-1,4,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
W9QHXULnyGG8vSgRpsO50pmjzZA95XvvmZ/hsQYKslw=,2,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
MH3JBt3cHBbOnlm17kzmar9XfEhal47N73MSOMP881M=,1,2,2,2,4,2,-1,2,2,2,2,2,-1,2,2,2,2,-1,-1,-1,2,2,2,-1,2,2,-1,2,2,2,2,-1,2,2,-1,-1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
t8tAcSnvHt9XU5aft75NOoKEprVQVkpKHHLb91TLyGQ=,2,2,2,2,3,2,-1,3,3,7,3,2,-1,3,4,3,2,-1,2,-1,-1,-1,-1,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
pNV9zP78FjH5xbg0tGcZLrUfXzGoQfQYstFvW8TDrLw=,3,6,3,5,5,3,5,2,2,3,5,3,-1,4,3,4,2,4,3,4,3,-1,-1,-1,4,3,-1,4,2,4,3,-1,4,2,-1,4,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
mIe9AyzR3kA0lNQPD3DQ6lLMPbHuKJxDQQr4L2GIklI=,2,2,1,3,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,2,-1,0
vD2MQhXrBkppsKr4GXjTL3fsV4irW0L2ZNtxBFAEeYc=,4,3,2,3,3,4,4,2,2,2,2,2,-1,2,2,2,2,-1,-1,-1,2,2,2,-1,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
MIhji3KxjvP2u2LF6+8dDk7Jxn1aTNJlAwTEwXGRaPs=,5,1,2,5,5,4,4,2,3,6,6,5,2,4,4,2,5,4,2,4,2,-1,-1,2,5,5,2,2,5,-1,-1,-1,-1,-1,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
KGf+7crmRPtWFijsh/2/LZElbA0YTlwyNfzOdfJPy6Q=,5,6,3,5,5,4,-1,2,2,6,2,3,2,2,5,2,2,2,-1,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
MKOgXZEY+rDHg6c6yEHKPdxCX5UNdr4ZDE8iEW1EAYA=,4,1,1,5,5,4,-1,2,-1,7,2,2,2,2,5,2,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
UgDWElRdkw8LKnysuVGKdea/PD4t5CNeKUHEuuPOqkQ=,5,6,3,5,5,2,-1,4,2,2,6,5,5,7,2,6,4,4,4,4,4,2,2,3,5,4,2,4,3,4,3,2,3,3,-1,3,2,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
ML4+wsH7oj9CyKOYWxR5SVMnPbuguH/vGszadhblZIo=,2,4,2,5,5,2,3,4,2,4,2,3,-1,3,3,2,3,2,2,-1,2,-1,-1,-1,3,3,-1,2,3,3,3,-1,2,3,-1,2,2,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
kfeUOJaBKCUILM+dWLJWxjv/V5UdKq5QqfKb5458DwA=,4,2,2,3,4,3,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
MLSynDoTEpGOiFTGkheOer0ZvuRySPubS9lBbijN3Rw=,3,4,2,4,5,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
vATp0U/PtXfCc0/y5yR9frwhdOmJhasQGcCsYnNJodE=,5,4,2,5,5,3,3,2,2,6,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
otSgYcwnsJxI4r+ukXSlGb0ZvuRySPubS9lBbijN3Rw=,3,6,1,5,5,1,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,2,-1,0
vFqPbbqARegxZaL//+UomZmjzZA95XvvmZ/hsQYKslw=,1,6,3,5,5,1,5,2,2,2,5,3,-1,3,5,2,3,4,-1,4,3,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,3,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
eIRPyWGRv8MvyzflFhULscFDSsuqhgkbMbDnBodkcqw=,2,4,1,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
mp/YIYsdbDhGvlLDsjQ4drCDC0U18L/PGRAM+YpMFWU=,2,4,1,5,4,4,-1,2,2,2,2,3,3,3,2,2,3,-1,-1,-1,-1,-1,3,-1,3,3,3,2,3,3,3,3,2,3,3,8,2,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,0
MPUgQevubFgjG+v60XzmpuNjWj9G5I5zLX4ZMDVChjs=,2,6,3,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
7IAgUItibGoyLtVcW5OzEW/Rh47ATNWAD/EcAZrSs2c=,4,4,2,3,5,2,5,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
Bd5tg+edl2U7yGOLK94GBW/Rh47ATNWAD/EcAZrSs2c=,3,6,3,5,5,3,5,2,2,3,2,2,-1,-1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
msgj7ctkiUelH2GPWq1t/r89dQ02rHDgWUf88rQzGOc=,4,4,1,5,5,3,4,2,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
mwhjSgqxB8+igLail9lPmL9XfEhal47N73MSOMP881M=,3,5,3,3,5,2,3,2,2,6,2,2,-1,2,4,2,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
mxbP0WSbwF6K6tG4+MWA4JmjzZA95XvvmZ/hsQYKslw=,2,4,2,3,5,1,3,2,2,5,6,3,2,6,4,6,3,4,-1,-1,4,-1,-1,2,5,3,2,4,3,2,2,-1,2,2,-1,4,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
ZT2qiPHCRNCOPeLk6JHVx2oRnACCwcU+VF3VwCeV3pQ=,4,6,3,5,5,3,-1,2,2,5,3,2,-1,-1,-1,-1,-1,2,-1,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
j3/ck0FAqx+qy1fKLnWvpOa/PD4t5CNeKUHEuuPOqkQ=,4,6,1,5,5,1,5,2,2,4,6,5,3,6,3,5,5,4,2,4,4,-1,-1,3,7,5,2,4,5,6,5,2,3,5,-1,4,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
Mznz2jUdZ6Rboz3/NxmoYgOKOK+2mY9qGmd//3BDhjI=,3,6,3,5,5,3,-1,4,2,-1,6,6,5,7,2,6,6,4,3,-1,-1,3,-1,-1,7,6,4,4,6,7,6,4,4,6,-1,7,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,3,-1,0
jKqlo3nZN07Ctm9dfGZB1L0ZvuRySPubS9lBbijN3Rw=,5,4,2,4,5,2,2,2,2,5,3,2,-1,-1,-1,-1,-1,3,-1,3,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,6,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
qtZCbAZpLBKu1wQdXdt8BKNyeYux0gfH4hgUW7vz23s=,4,6,3,5,5,3,-1,3,3,2,6,3,-1,5,2,6,3,2,3,-1,4,-1,-1,3,5,3,-1,4,2,4,3,-1,4,2,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,3,-1,0
n0FT5iy0mjUZSwjqrd8PKb0ZvuRySPubS9lBbijN3Rw=,2,4,2,2,5,3,5,3,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,2,-1,0
n1b97J9pzYyCxHHgycGivtsR2wFaYcSvAv1UmKINXiI=,4,2,3,2,2,4,-1,2,2,-1,2,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
3cZd0k85cB+ClKUC8gnWJ8FDSsuqhgkbMbDnBodkcqw=,2,2,1,4,2,3,6,4,3,7,3,2,-1,3,3,3,2,-1,3,-1,2,-1,-1,2,2,2,-1,2,2,2,2,-1,2,2,-1,4,2,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,2,-1,0
N5a/UzQJpI8HIkyrFgrjOT21QEH64543A9U/2/b9x6A=,2,2,1,4,2,3,5,2,2,5,3,2,-1,3,4,3,2,-1,3,-1,2,-1,-1,2,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,4,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
TcPERT6Fb0+eFhCBXyn2rorVCVtH9suuBec3AuyP6TE=,2,2,2,3,4,2,2,2,2,3,5,4,3,3,4,2,3,4,3,4,-1,-1,-1,-1,3,4,3,2,3,-1,3,-1,-1,-1,-1,6,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,0
N7GRn1gBjnBHdacCUAZxVBysw6on1cuvx0QJBT11vl8=,3,1,2,5,1,2,6,3,2,5,5,3,-1,4,2,5,2,4,3,2,-1,-1,-1,-1,5,3,-1,4,2,4,3,-1,4,2,-1,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
YqDyup2XahkRZ9tVBRSggb0ZvuRySPubS9lBbijN3Rw=,3,4,2,3,5,3,5,2,2,4,3,2,-1,3,3,3,2,3,-1,-1,3,-1,-1,-1,3,2,-1,3,2,2,2,-1,2,2,-1,5,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
n7y8+rVTyYvno1GZD0xKELMCGy7ZbLKBbHJuyqHntVY=,3,4,2,3,5,3,3,2,3,6,4,3,-1,-1,-1,-1,-1,4,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
uMfOCYkEm3bpOQ5EqdHlXOa/PD4t5CNeKUHEuuPOqkQ=,5,3,2,5,5,1,6,4,2,2,5,4,-1,5,2,4,4,4,2,3,3,-1,-1,3,5,4,-1,3,4,4,4,-1,2,4,-1,4,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
n8GF5otYzY/EwZVSw6CJqFLMPbHuKJxDQQr4L2GIklI=,5,6,2,5,5,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
n9mNj8WKdZwpcFOVQukxFVMnPbuguH/vGszadhblZIo=,4,4,3,5,5,3,5,3,2,6,2,2,-1,2,5,2,2,-1,2,-1,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,1,-1,-1,-1,-1,2,-1,0
SA7Uab0e+rTujpLayDpt5ELqyVeNHo84xQTd/QSuP/Q=,2,6,2,5,5,2,3,2,2,2,6,3,2,6,2,6,3,4,3,-1,4,-1,-1,3,6,3,-1,4,3,5,3,-1,4,3,-1,7,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
na8d+6cNX8iETLCIybUb21gS75tgjSKIjbYZT/Co3UA=,2,2,1,4,3,2,4,2,2,5,2,3,-1,2,4,2,2,3,-1,2,2,-1,-1,-1,2,3,-1,2,2,2,3,-1,2,2,-1,8,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,2,-1,0
DXqVMr1lpMFGq+xViM8xs5mjzZA95XvvmZ/hsQYKslw=,3,6,2,5,5,1,6,2,3,2,6,6,5,7,2,6,6,4,4,4,4,-1,-1,4,7,4,-1,4,4,6,4,-1,4,4,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,0
ic9oB7/JBBLm+UZFyeIsjgohbnxfKNJY34T5NEYcDug=,1,6,2,5,5,4,5,3,2,2,4,3,3,4,2,3,3,2,4,2,-1,-1,-1,-1,3,3,3,2,3,3,3,3,2,3,3,3,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0
Nb5HHcq5WTnyk8f91UaOuBu5Zg5IcSjnluOYE6ax7Qk=,2,2,2,4,2,1,4,-1,-1,-1,2,2,-1,2,4,2,2,-1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
XxM/QIR7lk4TqMpCCV/r8lMnPbuguH/vGszadhblZIo=,4,4,3,5,4,4,4,2,2,6,3,2,-1,2,5,2,2,2,-1,2,2,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
PPjr5tN5VAEW3xI3eFLHUSvrdWTM/ILqI5Btj922rzM=,3,6,3,5,5,1,-1,3,3,6,4,4,-1,4,4,4,3,2,-1,2,4,-1,-1,3,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,8,2,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,3,-1,0
NDZPa6GHpqv0Q2aSKMs46sFDSsuqhgkbMbDnBodkcqw=,3,2,3,2,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,0
nehn4iwBJSZ34OJPEYmd079XfEhal47N73MSOMP881M=,5,5,2,3,4,3,5,2,3,5,6,5,4,7,4,6,5,2,4,-1,4,-1,-1,3,5,3,2,4,3,2,2,-1,2,2,-1,7,2,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,2,-1,0
4s9tVVKFJnICT2DHpREqPa6CxIwHbFDgkl+LNSRc1IU=,3,6,2,5,5,3,4,2,2,3,2,2,2,2,3,2,2,-1,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,4,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,2,-1,0
